Angle,M1 Ticks,M2 Ticks,M3 Ticks,M4 Ticks,Direction,M1 Ticks,M2 Ticks,M3 Ticks,M4 Ticks,Direction
15.976994,532.566467,532.566467,532.566467,532.566467,clockwise,0,0,2836.772705,2836.772705,counterclockwise
23.947350,798.245056,798.245056,798.245056,798.245056,counterclockwise,0,0,1888.468994,1888.468994,counterclockwise
19.466190,648.873047,648.873047,648.873047,648.873047,clockwise,0,0,184.657959,184.657959,counterclockwise
7.388727,246.290924,246.290924,246.290924,246.290924,counterclockwise,0,0,1066.452759,1066.452759,clockwise
10.542641,351.421387,351.421387,351.421387,351.421387,counterclockwise,0,0,2370.453857,2370.453857,counterclockwise
32.227737,1074.258057,1074.258057,1074.258057,1074.258057,clockwise,0,0,2200.018066,2200.018066,counterclockwise
37.249489,1241.649780,1241.649780,1241.649780,1241.649780,counterclockwise,0,0,515.763916,515.763916,counterclockwise
3.564454,118.815147,118.815147,118.815147,118.815147,clockwise,0,0,1236.990356,1236.990356,counterclockwise
38.274818,1275.827393,1275.827393,1275.827393,1275.827393,counterclockwise,0,0,2570.239258,2570.239258,counterclockwise
45.674934,1522.497925,1522.497925,1522.497925,1522.497925,counterclockwise,0,0,2028.079712,2028.079712,counterclockwise
25.224432,840.814453,840.814453,840.814453,840.814453,clockwise,0,0,3056.371094,3056.371094,counterclockwise
7.871666,262.388916,262.388916,262.388916,262.388916,clockwise,0,0,642.629395,642.629395,counterclockwise
16.920084,564.002869,564.002869,564.002869,564.002869,counterclockwise,0,0,1814.735718,1814.735718,counterclockwise
2.523466,84.115547,84.115547,84.115547,84.115547,clockwise,0,0,180.774536,180.774536,counterclockwise
22.388889,746.296387,746.296387,746.296387,746.296387,counterclockwise,0,0,781.680176,781.680176,clockwise
51.562183,1718.739624,1718.739624,1718.739624,1718.739624,counterclockwise,0,0,2590.894775,2590.894775,counterclockwise
24.390133,813.004517,813.004517,813.004517,813.004517,counterclockwise,0,0,3028.110107,3028.110107,counterclockwise
25.689087,856.302979,856.302979,856.302979,856.302979,counterclockwise,0,0,516.960693,516.960693,counterclockwise
44.082756,1469.425293,1469.425293,1469.425293,1469.425293,clockwise,0,0,1996.987183,1996.987183,counterclockwise
29.705639,990.188049,990.188049,990.188049,990.188049,counterclockwise,0,0,335.676666,335.676666,clockwise
21.821972,727.399109,727.399109,727.399109,727.399109,clockwise,0,0,2002.920410,2002.920410,counterclockwise
49.203541,1640.118164,1640.118164,1640.118164,1640.118164,counterclockwise,0,0,2231.670654,2231.670654,counterclockwise
28.952810,965.093750,965.093750,965.093750,965.093750,counterclockwise,0,0,2160.751465,2160.751465,counterclockwise
0.626043,20.868111,20.868111,20.868111,20.868111,counterclockwise,0,0,1589.626831,1589.626831,counterclockwise
24.192236,806.407898,806.407898,806.407898,806.407898,counterclockwise,0,0,2150.578125,2150.578125,counterclockwise
27.488169,916.272339,916.272339,916.272339,916.272339,counterclockwise,0,0,2211.846191,2211.846191,counterclockwise
16.956440,565.214722,565.214722,565.214722,565.214722,counterclockwise,0,0,307.882111,307.882111,counterclockwise
18.195547,606.518311,606.518311,606.518311,606.518311,clockwise,0,0,1060.481079,1060.481079,clockwise
28.797419,959.914001,959.914001,959.914001,959.914001,counterclockwise,0,0,2342.557129,2342.557129,counterclockwise
40.731514,1357.717285,1357.717285,1357.717285,1357.717285,counterclockwise,0,0,1666.772461,1666.772461,counterclockwise
9.515926,317.197571,317.197571,317.197571,317.197571,clockwise,0,0,1074.563232,1074.563232,counterclockwise
22.429701,747.656738,747.656738,747.656738,747.656738,clockwise,0,0,279.297791,279.297791,counterclockwise
34.020878,1134.029297,1134.029297,1134.029297,1134.029297,clockwise,0,0,1766.097778,1766.097778,counterclockwise
21.093578,703.119324,703.119324,703.119324,703.119324,counterclockwise,0,0,1505.389282,1505.389282,counterclockwise
34.175289,1139.176392,1139.176392,1139.176392,1139.176392,counterclockwise,0,0,579.986145,579.986145,counterclockwise
29.865614,995.520569,995.520569,995.520569,995.520569,counterclockwise,0,0,63.687481,63.687481,counterclockwise
41.872276,1395.742676,1395.742676,1395.742676,1395.742676,counterclockwise,0,0,2536.013184,2536.013184,counterclockwise
40.745773,1358.192505,1358.192505,1358.192505,1358.192505,clockwise,0,0,1513.665405,1513.665405,counterclockwise
9.698071,323.269043,323.269043,323.269043,323.269043,clockwise,0,0,2359.134521,2359.134521,counterclockwise
11.763144,392.104858,392.104858,392.104858,392.104858,clockwise,0,0,673.849365,673.849365,counterclockwise
10.434988,347.832947,347.832947,347.832947,347.832947,counterclockwise,0,0,389.356506,389.356506,clockwise
51.195526,1706.517700,1706.517700,1706.517700,1706.517700,clockwise,0,0,2465.004639,2465.004639,counterclockwise
34.765030,1158.834473,1158.834473,1158.834473,1158.834473,counterclockwise,0,0,596.958313,596.958313,counterclockwise
21.893866,729.795593,729.795593,729.795593,729.795593,clockwise,0,0,243.583374,243.583374,clockwise
23.986423,799.547485,799.547485,799.547485,799.547485,clockwise,0,0,2434.675781,2434.675781,counterclockwise
35.199036,1173.301270,1173.301270,1173.301270,1173.301270,counterclockwise,0,0,680.673950,680.673950,counterclockwise
22.775284,759.176208,759.176208,759.176208,759.176208,clockwise,0,0,1929.811035,1929.811035,counterclockwise
18.097061,603.235413,603.235413,603.235413,603.235413,clockwise,0,0,2060.356201,2060.356201,counterclockwise
19.843241,661.441406,661.441406,661.441406,661.441406,counterclockwise,0,0,512.809875,512.809875,counterclockwise
14.665489,488.849670,488.849670,488.849670,488.849670,counterclockwise,0,0,1090.707764,1090.707764,clockwise
25.866573,862.219177,862.219177,862.219177,862.219177,clockwise,0,0,1519.446045,1519.446045,counterclockwise
10.296007,343.200256,343.200256,343.200256,343.200256,clockwise,0,0,979.579590,979.579590,clockwise
46.903473,1563.449219,1563.449219,1563.449219,1563.449219,counterclockwise,0,0,3178.189453,3178.189453,counterclockwise
19.852516,661.750610,661.750610,661.750610,661.750610,counterclockwise,0,0,3080.563721,3080.563721,counterclockwise
21.490358,716.345337,716.345337,716.345337,716.345337,clockwise,0,0,224.077332,224.077332,clockwise
17.944729,598.157654,598.157654,598.157654,598.157654,clockwise,0,0,429.209106,429.209106,counterclockwise
24.932724,831.090881,831.090881,831.090881,831.090881,counterclockwise,0,0,1229.592896,1229.592896,counterclockwise
15.616669,520.555664,520.555664,520.555664,520.555664,counterclockwise,0,0,288.885559,288.885559,clockwise
7.941744,264.724823,264.724823,264.724823,264.724823,clockwise,0,0,479.018127,479.018127,counterclockwise
42.074230,1402.474487,1402.474487,1402.474487,1402.474487,counterclockwise,0,0,946.348083,946.348083,counterclockwise
18.616653,620.555176,620.555176,620.555176,620.555176,counterclockwise,0,0,269.404541,269.404541,clockwise
50.125027,1670.834351,1670.834351,1670.834351,1670.834351,clockwise,0,0,2603.224854,2603.224854,counterclockwise
21.836077,727.869263,727.869263,727.869263,727.869263,counterclockwise,0,0,2920.209473,2920.209473,counterclockwise
17.857569,595.252319,595.252319,595.252319,595.252319,counterclockwise,0,0,1480.484863,1480.484863,counterclockwise
2.014322,67.144058,67.144058,67.144058,67.144058,counterclockwise,0,0,3070.590332,3070.590332,counterclockwise
16.770851,559.028442,559.028442,559.028442,559.028442,counterclockwise,0,0,706.087891,706.087891,counterclockwise
4.588096,152.936539,152.936539,152.936539,152.936539,clockwise,0,0,1579.122559,1579.122559,counterclockwise
2.185793,72.859787,72.859787,72.859787,72.859787,clockwise,0,0,1267.688232,1267.688232,counterclockwise
42.721882,1424.062866,1424.062866,1424.062866,1424.062866,clockwise,0,0,1019.368286,1019.368286,counterclockwise
21.120178,704.005981,704.005981,704.005981,704.005981,counterclockwise,0,0,213.942413,213.942413,clockwise
45.689381,1522.979492,1522.979492,1522.979492,1522.979492,clockwise,0,0,1524.755493,1524.755493,counterclockwise
1.528526,50.950886,50.950886,50.950886,50.950886,clockwise,0,0,1388.264160,1388.264160,counterclockwise
0.281330,9.377656,9.377656,9.377656,9.377656,clockwise,0,0,2185.643066,2185.643066,clockwise
30.944077,1031.469238,1031.469238,1031.469238,1031.469238,counterclockwise,0,0,2578.200684,2578.200684,counterclockwise
7.434175,247.805847,247.805847,247.805847,247.805847,counterclockwise,0,0,839.854431,839.854431,counterclockwise
36.087200,1202.906738,1202.906738,1202.906738,1202.906738,clockwise,0,0,3116.936279,3116.936279,counterclockwise
6.294845,209.828171,209.828171,209.828171,209.828171,counterclockwise,0,0,1331.859497,1331.859497,counterclockwise
21.024548,700.818298,700.818298,700.818298,700.818298,counterclockwise,0,0,2537.057129,2537.057129,counterclockwise
24.209238,806.974670,806.974670,806.974670,806.974670,clockwise,0,0,834.442993,834.442993,counterclockwise
12.814665,427.155518,427.155518,427.155518,427.155518,clockwise,0,0,995.393066,995.393066,clockwise
11.840190,394.673035,394.673035,394.673035,394.673035,clockwise,0,0,1388.353271,1388.353271,counterclockwise
32.453506,1081.783691,1081.783691,1081.783691,1081.783691,counterclockwise,0,0,1106.088745,1106.088745,counterclockwise
10.957419,365.247345,365.247345,365.247345,365.247345,counterclockwise,0,0,215.610321,215.610321,clockwise
34.937901,1164.596802,1164.596802,1164.596802,1164.596802,counterclockwise,0,0,2491.271240,2491.271240,counterclockwise
42.634350,1421.145142,1421.145142,1421.145142,1421.145142,counterclockwise,0,0,2610.728027,2610.728027,counterclockwise
28.678686,955.956299,955.956299,955.956299,955.956299,clockwise,0,0,2769.390381,2769.390381,counterclockwise
48.924324,1630.810913,1630.810913,1630.810913,1630.810913,counterclockwise,0,0,3165.474854,3165.474854,counterclockwise
39.925907,1330.863647,1330.863647,1330.863647,1330.863647,counterclockwise,0,0,974.550354,974.550354,counterclockwise
17.788671,592.955750,592.955750,592.955750,592.955750,clockwise,0,0,369.659576,369.659576,counterclockwise
26.660946,888.698242,888.698242,888.698242,888.698242,clockwise,0,0,2530.487549,2530.487549,counterclockwise
3.513848,117.128265,117.128265,117.128265,117.128265,clockwise,0,0,2237.451172,2237.451172,clockwise
15.482123,516.070801,516.070801,516.070801,516.070801,counterclockwise,0,0,2464.329834,2464.329834,counterclockwise
8.908884,296.962830,296.962830,296.962830,296.962830,clockwise,0,0,1818.287964,1818.287964,counterclockwise
43.232906,1441.097046,1441.097046,1441.097046,1441.097046,clockwise,0,0,2883.144043,2883.144043,counterclockwise
7.529181,250.972733,250.972733,250.972733,250.972733,clockwise,0,0,25.515644,25.515644,clockwise
45.590374,1519.679199,1519.679199,1519.679199,1519.679199,clockwise,0,0,2603.718994,2603.718994,counterclockwise
47.562824,1585.427612,1585.427612,1585.427612,1585.427612,clockwise,0,0,2357.212158,2357.212158,counterclockwise
32.281143,1076.038208,1076.038208,1076.038208,1076.038208,clockwise,0,0,510.607239,510.607239,counterclockwise
52.157169,1738.572388,1738.572388,1738.572388,1738.572388,clockwise,0,0,3135.478516,3135.478516,counterclockwise
53.876873,1795.895874,1795.895874,1795.895874,1795.895874,counterclockwise,0,0,2880.031006,2880.031006,counterclockwise
19.203453,640.115173,640.115173,640.115173,640.115173,clockwise,0,0,377.006287,377.006287,counterclockwise
45.842178,1528.072754,1528.072754,1528.072754,1528.072754,counterclockwise,0,0,2962.496094,2962.496094,counterclockwise
14.007353,466.911804,466.911804,466.911804,466.911804,counterclockwise,0,0,1706.802979,1706.802979,counterclockwise
23.811934,793.731201,793.731201,793.731201,793.731201,counterclockwise,0,0,646.550964,646.550964,clockwise
50.124733,1670.824585,1670.824585,1670.824585,1670.824585,clockwise,0,0,2512.611084,2512.611084,counterclockwise
51.077862,1702.595581,1702.595581,1702.595581,1702.595581,counterclockwise,0,0,2744.828369,2744.828369,counterclockwise
11.766056,392.201904,392.201904,392.201904,392.201904,counterclockwise,0,0,2821.650391,2821.650391,counterclockwise
16.200293,540.009766,540.009766,540.009766,540.009766,counterclockwise,0,0,1967.817261,1967.817261,counterclockwise
34.082104,1136.070190,1136.070190,1136.070190,1136.070190,counterclockwise,0,0,661.244202,661.244202,counterclockwise
29.022778,967.425964,967.425964,967.425964,967.425964,clockwise,0,0,2677.365723,2677.365723,counterclockwise
17.596424,586.547485,586.547485,586.547485,586.547485,clockwise,0,0,1809.286255,1809.286255,counterclockwise
11.453257,381.775238,381.775238,381.775238,381.775238,counterclockwise,0,0,2097.980713,2097.980713,counterclockwise
24.724421,824.147400,824.147400,824.147400,824.147400,clockwise,0,0,2742.187500,2742.187500,counterclockwise
39.038246,1301.275024,1301.275024,1301.275024,1301.275024,clockwise,0,0,1748.870972,1748.870972,counterclockwise
48.689121,1622.970825,1622.970825,1622.970825,1622.970825,counterclockwise,0,0,2694.567139,2694.567139,counterclockwise
41.539066,1384.635620,1384.635620,1384.635620,1384.635620,counterclockwise,0,0,1941.983276,1941.983276,counterclockwise
6.709258,223.641953,223.641953,223.641953,223.641953,clockwise,0,0,1721.369019,1721.369019,counterclockwise
5.054047,168.468231,168.468231,168.468231,168.468231,counterclockwise,0,0,133.562805,133.562805,counterclockwise
35.666416,1188.880615,1188.880615,1188.880615,1188.880615,clockwise,0,0,2033.478149,2033.478149,counterclockwise
3.459233,115.307762,115.307762,115.307762,115.307762,counterclockwise,0,0,10.096781,10.096781,counterclockwise
25.124029,837.467712,837.467712,837.467712,837.467712,counterclockwise,0,0,1363.002930,1363.002930,counterclockwise
9.816238,327.207977,327.207977,327.207977,327.207977,clockwise,0,0,1001.555664,1001.555664,counterclockwise
10.539316,351.310577,351.310577,351.310577,351.310577,clockwise,0,0,874.588196,874.588196,clockwise
37.642193,1254.739868,1254.739868,1254.739868,1254.739868,clockwise,0,0,1622.501831,1622.501831,counterclockwise
28.016932,933.897766,933.897766,933.897766,933.897766,clockwise,0,0,1781.185913,1781.185913,counterclockwise
24.942493,831.416504,831.416504,831.416504,831.416504,clockwise,0,0,2893.210449,2893.210449,counterclockwise
5.617709,187.256973,187.256973,187.256973,187.256973,counterclockwise,0,0,407.372894,407.372894,counterclockwise
36.502392,1216.746460,1216.746460,1216.746460,1216.746460,counterclockwise,0,0,1034.239746,1034.239746,counterclockwise
34.667332,1155.577759,1155.577759,1155.577759,1155.577759,clockwise,0,0,2232.332764,2232.332764,counterclockwise
41.680756,1389.358643,1389.358643,1389.358643,1389.358643,counterclockwise,0,0,2503.010742,2503.010742,counterclockwise
26.030817,867.693970,867.693970,867.693970,867.693970,counterclockwise,0,0,3127.376709,3127.376709,counterclockwise
14.805003,493.500153,493.500153,493.500153,493.500153,clockwise,0,0,1216.325684,1216.325684,counterclockwise
38.942295,1298.076660,1298.076660,1298.076660,1298.076660,clockwise,0,0,2886.821289,2886.821289,counterclockwise
44.927513,1497.583862,1497.583862,1497.583862,1497.583862,clockwise,0,0,1638.875854,1638.875854,counterclockwise
19.487406,649.580261,649.580261,649.580261,649.580261,counterclockwise,0,0,1737.208008,1737.208008,counterclockwise
23.768436,792.281250,792.281250,792.281250,792.281250,clockwise,0,0,82.887779,82.887779,clockwise
19.887335,662.911194,662.911194,662.911194,662.911194,counterclockwise,0,0,2503.864014,2503.864014,counterclockwise
0.000189,0.006314,0.006314,0.006314,0.006314,counterclockwise,0,0,2264.443848,2264.443848,clockwise
45.118889,1503.963135,1503.963135,1503.963135,1503.963135,counterclockwise,0,0,2794.030029,2794.030029,counterclockwise
33.673473,1122.449219,1122.449219,1122.449219,1122.449219,counterclockwise,0,0,1904.537354,1904.537354,counterclockwise
30.850780,1028.359375,1028.359375,1028.359375,1028.359375,clockwise,0,0,161.790619,161.790619,clockwise
20.665411,688.847107,688.847107,688.847107,688.847107,clockwise,0,0,510.543610,510.543610,counterclockwise
3.509317,116.977234,116.977234,116.977234,116.977234,clockwise,0,0,2650.581787,2650.581787,counterclockwise
32.578320,1085.944092,1085.944092,1085.944092,1085.944092,counterclockwise,0,0,1264.683472,1264.683472,counterclockwise
16.276527,542.550964,542.550964,542.550964,542.550964,counterclockwise,0,0,1699.825928,1699.825928,counterclockwise
17.049885,568.329529,568.329529,568.329529,568.329529,clockwise,0,0,1644.096191,1644.096191,counterclockwise
16.989634,566.321167,566.321167,566.321167,566.321167,counterclockwise,0,0,1336.608643,1336.608643,clockwise
19.234621,641.154114,641.154114,641.154114,641.154114,clockwise,0,0,1010.035522,1010.035522,counterclockwise
36.986992,1232.899780,1232.899780,1232.899780,1232.899780,counterclockwise,0,0,2929.679932,2929.679932,counterclockwise
27.848463,928.282166,928.282166,928.282166,928.282166,clockwise,0,0,1483.782593,1483.782593,counterclockwise
35.629791,1187.659790,1187.659790,1187.659790,1187.659790,counterclockwise,0,0,2984.825195,2984.825195,counterclockwise
46.942993,1564.766602,1564.766602,1564.766602,1564.766602,clockwise,0,0,2305.582275,2305.582275,counterclockwise
4.692266,156.408875,156.408875,156.408875,156.408875,clockwise,0,0,1500.168945,1500.168945,clockwise
51.433468,1714.449097,1714.449097,1714.449097,1714.449097,counterclockwise,0,0,2587.612305,2587.612305,counterclockwise
18.851486,628.382935,628.382935,628.382935,628.382935,clockwise,0,0,1309.043091,1309.043091,counterclockwise
6.046592,201.553085,201.553085,201.553085,201.553085,clockwise,0,0,108.085289,108.085289,counterclockwise
41.301060,1376.702148,1376.702148,1376.702148,1376.702148,clockwise,0,0,1319.840088,1319.840088,counterclockwise
3.567270,118.909012,118.909012,118.909012,118.909012,counterclockwise,0,0,3165.099365,3165.099365,counterclockwise
6.857663,228.588791,228.588791,228.588791,228.588791,clockwise,0,0,1246.679932,1246.679932,counterclockwise
10.908996,363.633209,363.633209,363.633209,363.633209,clockwise,0,0,695.952698,695.952698,clockwise
37.575672,1252.522461,1252.522461,1252.522461,1252.522461,clockwise,0,0,1587.055054,1587.055054,counterclockwise
28.721235,957.374573,957.374573,957.374573,957.374573,clockwise,0,0,141.953552,141.953552,clockwise
23.250498,775.016663,775.016663,775.016663,775.016663,counterclockwise,0,0,1629.912231,1629.912231,counterclockwise
44.023266,1467.442261,1467.442261,1467.442261,1467.442261,clockwise,0,0,1376.486572,1376.486572,counterclockwise
37.120174,1237.339233,1237.339233,1237.339233,1237.339233,counterclockwise,0,0,2588.117920,2588.117920,counterclockwise
35.382401,1179.413452,1179.413452,1179.413452,1179.413452,clockwise,0,0,2389.845215,2389.845215,counterclockwise
28.218096,940.603271,940.603271,940.603271,940.603271,counterclockwise,0,0,2491.042236,2491.042236,counterclockwise
46.450916,1548.364014,1548.364014,1548.364014,1548.364014,counterclockwise,0,0,1512.328491,1512.328491,counterclockwise
8.501131,283.371063,283.371063,283.371063,283.371063,counterclockwise,0,0,1487.767822,1487.767822,counterclockwise
7.038330,234.611023,234.611023,234.611023,234.611023,clockwise,0,0,1690.416626,1690.416626,clockwise
15.303699,510.123322,510.123322,510.123322,510.123322,clockwise,0,0,87.980850,87.980850,counterclockwise
20.270964,675.698853,675.698853,675.698853,675.698853,counterclockwise,0,0,964.135193,964.135193,counterclockwise
35.469650,1182.321777,1182.321777,1182.321777,1182.321777,clockwise,0,0,946.144287,946.144287,counterclockwise
30.625732,1020.857849,1020.857849,1020.857849,1020.857849,clockwise,0,0,1558.521729,1558.521729,counterclockwise
20.155077,671.835938,671.835938,671.835938,671.835938,clockwise,0,0,411.663849,411.663849,counterclockwise
33.466484,1115.549561,1115.549561,1115.549561,1115.549561,clockwise,0,0,204.380402,204.380402,counterclockwise
12.182789,406.092987,406.092987,406.092987,406.092987,counterclockwise,0,0,1184.380371,1184.380371,clockwise
5.727459,190.915314,190.915314,190.915314,190.915314,clockwise,0,0,2992.013672,2992.013672,counterclockwise
31.209339,1040.311401,1040.311401,1040.311401,1040.311401,clockwise,0,0,2840.390137,2840.390137,counterclockwise
18.176233,605.874512,605.874512,605.874512,605.874512,counterclockwise,0,0,1185.411499,1185.411499,counterclockwise
23.680073,789.335815,789.335815,789.335815,789.335815,counterclockwise,0,0,645.417786,645.417786,clockwise
7.097205,236.573502,236.573502,236.573502,236.573502,counterclockwise,0,0,861.906982,861.906982,clockwise
39.956894,1331.896606,1331.896606,1331.896606,1331.896606,counterclockwise,0,0,667.419373,667.419373,counterclockwise
4.025386,134.179535,134.179535,134.179535,134.179535,clockwise,0,0,1027.924438,1027.924438,clockwise
25.756519,858.550720,858.550720,858.550720,858.550720,counterclockwise,0,0,930.648926,930.648926,counterclockwise
35.173649,1172.455078,1172.455078,1172.455078,1172.455078,clockwise,0,0,2519.919434,2519.919434,counterclockwise
47.118958,1570.632080,1570.632080,1570.632080,1570.632080,counterclockwise,0,0,1722.222168,1722.222168,counterclockwise
43.330227,1444.341064,1444.341064,1444.341064,1444.341064,clockwise,0,0,2493.423340,2493.423340,counterclockwise
5.499459,183.315323,183.315323,183.315323,183.315323,counterclockwise,0,0,1101.797852,1101.797852,counterclockwise
25.099195,836.639893,836.639893,836.639893,836.639893,clockwise,0,0,2658.007324,2658.007324,counterclockwise
39.353027,1311.767700,1311.767700,1311.767700,1311.767700,clockwise,0,0,1094.794922,1094.794922,counterclockwise
5.303726,176.790878,176.790878,176.790878,176.790878,counterclockwise,0,0,320.703430,320.703430,clockwise
33.489872,1116.329102,1116.329102,1116.329102,1116.329102,counterclockwise,0,0,1632.267578,1632.267578,counterclockwise
2.370952,79.031731,79.031731,79.031731,79.031731,counterclockwise,0,0,866.363342,866.363342,clockwise
47.049995,1568.333252,1568.333252,1568.333252,1568.333252,clockwise,0,0,2865.518555,2865.518555,counterclockwise
11.683495,389.449860,389.449860,389.449860,389.449860,counterclockwise,0,0,1453.313965,1453.313965,counterclockwise
0.695920,23.197327,23.197327,23.197327,23.197327,clockwise,0,0,3137.878662,3137.878662,counterclockwise
18.751188,625.039673,625.039673,625.039673,625.039673,counterclockwise,0,0,1872.464355,1872.464355,counterclockwise
0.441927,14.730888,14.730888,14.730888,14.730888,counterclockwise,0,0,3151.681885,3151.681885,counterclockwise
17.374544,579.151489,579.151489,579.151489,579.151489,counterclockwise,0,0,2094.364502,2094.364502,counterclockwise
4.304284,143.476151,143.476151,143.476151,143.476151,counterclockwise,0,0,973.111450,973.111450,clockwise
34.955349,1165.178345,1165.178345,1165.178345,1165.178345,counterclockwise,0,0,236.058640,236.058640,counterclockwise
36.026085,1200.869629,1200.869629,1200.869629,1200.869629,clockwise,0,0,1672.794922,1672.794922,counterclockwise
0.938239,31.274630,31.274630,31.274630,31.274630,counterclockwise,0,0,2605.899902,2605.899902,counterclockwise
15.620211,520.673706,520.673706,520.673706,520.673706,clockwise,0,0,291.648224,291.648224,counterclockwise
30.893839,1029.794678,1029.794678,1029.794678,1029.794678,counterclockwise,0,0,2018.250366,2018.250366,counterclockwise
4.656600,155.220032,155.220032,155.220032,155.220032,clockwise,0,0,1485.552246,1485.552246,clockwise
11.513602,383.786774,383.786774,383.786774,383.786774,clockwise,0,0,2382.078613,2382.078613,counterclockwise
34.360783,1145.359497,1145.359497,1145.359497,1145.359497,counterclockwise,0,0,166.043182,166.043182,counterclockwise
40.830078,1361.002686,1361.002686,1361.002686,1361.002686,clockwise,0,0,1474.920654,1474.920654,counterclockwise
11.718876,390.629211,390.629211,390.629211,390.629211,counterclockwise,0,0,2966.561768,2966.561768,counterclockwise
45.741219,1524.707397,1524.707397,1524.707397,1524.707397,clockwise,0,0,2874.945557,2874.945557,counterclockwise
49.577721,1652.590820,1652.590820,1652.590820,1652.590820,counterclockwise,0,0,2129.034912,2129.034912,counterclockwise
25.599060,853.302063,853.302063,853.302063,853.302063,clockwise,0,0,2097.611328,2097.611328,counterclockwise
22.666252,755.541809,755.541809,755.541809,755.541809,clockwise,0,0,821.099243,821.099243,clockwise
9.754291,325.143036,325.143036,325.143036,325.143036,counterclockwise,0,0,186.249374,186.249374,clockwise
29.163559,972.118713,972.118713,972.118713,972.118713,clockwise,0,0,2596.289307,2596.289307,counterclockwise
34.617825,1153.927612,1153.927612,1153.927612,1153.927612,clockwise,0,0,1906.319824,1906.319824,counterclockwise
32.073574,1069.119263,1069.119263,1069.119263,1069.119263,counterclockwise,0,0,1085.984375,1085.984375,counterclockwise
22.596069,753.202393,753.202393,753.202393,753.202393,clockwise,0,0,2856.203613,2856.203613,counterclockwise
20.509583,683.652832,683.652832,683.652832,683.652832,counterclockwise,0,0,1530.535767,1530.535767,counterclockwise
36.963158,1232.105347,1232.105347,1232.105347,1232.105347,clockwise,0,0,2280.346680,2280.346680,counterclockwise
41.132030,1371.067749,1371.067749,1371.067749,1371.067749,counterclockwise,0,0,1162.645874,1162.645874,counterclockwise
41.114693,1370.489868,1370.489868,1370.489868,1370.489868,counterclockwise,0,0,1479.326294,1479.326294,counterclockwise
48.202972,1606.765869,1606.765869,1606.765869,1606.765869,clockwise,0,0,2200.272461,2200.272461,counterclockwise
49.395554,1646.518555,1646.518555,1646.518555,1646.518555,counterclockwise,0,0,2166.990234,2166.990234,counterclockwise
40.413483,1347.116211,1347.116211,1347.116211,1347.116211,counterclockwise,0,0,1191.421387,1191.421387,counterclockwise
38.104855,1270.161865,1270.161865,1270.161865,1270.161865,counterclockwise,0,0,3132.800781,3132.800781,counterclockwise
28.652451,955.081787,955.081787,955.081787,955.081787,clockwise,0,0,217.342087,217.342087,counterclockwise
11.704548,390.151611,390.151611,390.151611,390.151611,counterclockwise,0,0,948.130859,948.130859,clockwise
7.909146,263.638214,263.638214,263.638214,263.638214,counterclockwise,0,0,1942.734375,1942.734375,counterclockwise
10.960917,365.363953,365.363953,365.363953,365.363953,counterclockwise,0,0,35.829048,35.829048,clockwise
14.037377,467.912628,467.912628,467.912628,467.912628,clockwise,0,0,1780.269165,1780.269165,counterclockwise
11.549359,384.978668,384.978668,384.978668,384.978668,clockwise,0,0,1271.826172,1271.826172,clockwise
18.235918,607.863953,607.863953,607.863953,607.863953,counterclockwise,0,0,3019.160400,3019.160400,counterclockwise
37.824024,1260.800903,1260.800903,1260.800903,1260.800903,clockwise,0,0,1366.606201,1366.606201,counterclockwise
23.671101,789.036743,789.036743,789.036743,789.036743,clockwise,0,0,353.693329,353.693329,counterclockwise
26.742189,891.406372,891.406372,891.406372,891.406372,clockwise,0,0,2388.432129,2388.432129,counterclockwise
27.247005,908.233582,908.233582,908.233582,908.233582,counterclockwise,0,0,727.045166,727.045166,counterclockwise
26.195038,873.167969,873.167969,873.167969,873.167969,counterclockwise,0,0,3080.501465,3080.501465,counterclockwise
48.301289,1610.043091,1610.043091,1610.043091,1610.043091,clockwise,0,0,2064.392334,2064.392334,counterclockwise
0.837820,27.927328,27.927328,27.927328,27.927328,clockwise,0,0,1515.155029,1515.155029,counterclockwise
16.632763,554.425476,554.425476,554.425476,554.425476,counterclockwise,0,0,2550.042969,2550.042969,counterclockwise
14.279793,475.993134,475.993134,475.993134,475.993134,counterclockwise,0,0,1530.586548,1530.586548,clockwise
23.040567,768.018982,768.018982,768.018982,768.018982,clockwise,0,0,67.761795,67.761795,counterclockwise
50.467968,1682.265747,1682.265747,1682.265747,1682.265747,clockwise,0,0,2932.456543,2932.456543,counterclockwise
33.396118,1113.203979,1113.203979,1113.203979,1113.203979,clockwise,0,0,814.936890,814.936890,counterclockwise
35.203499,1173.450073,1173.450073,1173.450073,1173.450073,clockwise,0,0,1668.529663,1668.529663,counterclockwise
0.836862,27.895399,27.895399,27.895399,27.895399,clockwise,0,0,532.099548,532.099548,clockwise
44.050678,1468.356079,1468.356079,1468.356079,1468.356079,counterclockwise,0,0,2943.191406,2943.191406,counterclockwise
1.737876,57.929207,57.929207,57.929207,57.929207,clockwise,0,0,1838.621460,1838.621460,clockwise
45.523392,1517.446533,1517.446533,1517.446533,1517.446533,counterclockwise,0,0,3161.241455,3161.241455,counterclockwise
9.213412,307.113770,307.113770,307.113770,307.113770,counterclockwise,0,0,1061.550781,1061.550781,counterclockwise
1.932672,64.422394,64.422394,64.422394,64.422394,clockwise,0,0,1394.502930,1394.502930,clockwise
